id,dc_num,work_employed,work_onleave,work_temp_unemployed,work_looking,work_retired,work_disabled,work_other,work_occupation,work_self,inc_wage,inc_retempl,inc_self,inc_ss,inc_intdiv,inc_rent,inc_gov,inc_alimony,inc_child,inc_retsav,inc_wage_freq,inc_retempl_freq,inc_self_freq,inc_ss_freq,inc_intdiv_freq,inc_rent_freq,inc_gov_freq,inc_alimony_freq,inc_child_freq,inc_retsav_freq,paypref_b1,paypref_b2,paypref_nb1,paypref_nb2,paypref_lt10,paypref_10to25,paypref_25to50,paypref_50to100,paypref_100plus,mobile_howfunded,cc_num,paypref_web,cc_type_1,cc_type_2,cc_type_3,cc_type_4,cc_type_5,cc_rewards_1,cc_rewards_2,cc_rewards_3,cc_rewards_4,cc_rewards_5,cc_hasbal_1,cc_hasbal_2,cc_hasbal_3,cc_hasbal_4,cc_hasbal_5,cc_chip_1,cc_chip_2,cc_chip_3,cc_chip_4,cc_chip_5,dc_logo_1,dc_logo_2,dc_logo_3,dc_logo_4,dc_logo_5,dc_rewards_1,dc_rewards_2,dc_rewards_3,dc_rewards_4,dc_rewards_5,dc_acct_1,dc_acct_2,dc_acct_3,dc_acct_4,dc_acct_5,shops_online,last_income_date,paypref_b1_why,paypref_b2_why,paypref_nb1_why,paypref_nb2_why,paypref_web_why,e_exp_csh,e_exp_chk,e_exp_od,e_exp_cc,e_exp_heloc,e_exp_sav,e_exp_payday,e_exp_fam,e_exp_cover,e_exp_pawn,e_exp_csh_saved,e_exp_chk_saved,e_exp_sav_saved,e_exp_prepaid_saved,e_exp_tot_saved,e_exp_prepaid,interest_level,memory_lpd,memory_checkbook,memory_receipts,memory_finrec,memory_memory,memory_oth,next_income_date,scpc_date,gender,age,marital_status,highest_education,hispaniclatino,hispaniclatino_group,race_white,race_black,race_asian,race_other,hh_size,income_hh,homeowner,home_value,home_debt,other_assets,other_debts,ind_weight,census_division,_merge
100649,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,1,2,2,2,NA,1,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-04,6,3,2,6,3,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,50,0,0,0,50,NA,1,1,0,1,1,0,0,2018-10-18,2018-09-20,0,63,1,9,0,NA,1,0,0,0,3,45000,1,200000,32000,80000,100,2.3578622341156006,1,3
105223,1,0,0,0,0,0,1,0,NA,NA,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,4,NA,NA,NA,NA,1,NA,1,4,1,2,1,1,1,1,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,5,5,5,8,NA,100,NA,NA,NA,NA,NA,NA,100,NA,60,20,0,0,80,NA,2,1,0,0,0,0,0,NA,2018-09-18,1,38,1,9,0,NA,1,0,0,0,5,124,1,180000,0,10000,20000,0.24998322129249573,3,3
104680,1,0,0,0,0,0,1,0,NA,NA,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,4,NA,NA,4,NA,NA,NA,2,4,4,2,1,2,2,2,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2018-09-26,5,5,5,5,5,0,0,0,0,0,0,0,0,300,300,0,0,0,0,0,0,3,0,0,0,0,0,0,2018-10-24,2018-09-18,1,57,2,9,0,NA,1,0,0,0,1,19200,1,36000,23000,0,6000,0.24998071789741516,3,3
102299,1,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,7,2,3,2,1,3,3,3,3,NA,2,3,3,2,NA,NA,NA,1,0,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2018-10-17,3,6,3,1,1,NA,NA,NA,NA,NA,600,NA,NA,600,NA,0,875,60,0,935,NA,3,0,0,1,0,0,0,2018-11-21,2018-09-18,1,79,1,9,0,NA,1,0,0,0,2,27000,1,300000,70000,60000,0,0.24999475479125977,3,3
104191,NA,0,0,0,0,1,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,1,1,3,3,3,3,NA,1,3,8,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-01,6,3,8,3,8,NA,NA,NA,2000,NA,NA,NA,NA,2000,NA,0,0,0,0,0,NA,1,0,0,1,0,1,0,2018-11-01,2018-10-08,0,64,5,9,0,NA,1,0,0,0,2,50000,1,200000,0,0,0,0.24998439848423004,3,3
100128,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,4,3,4,4,4,4,3,NA,1,4,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2018-09-28,3,3,6,6,3,60,100,0,250,0,0,0,40,500,0,0,0,0,0,0,50,1,0,0,0,1,1,0,2018-10-16,2018-09-20,0,30,6,13,0,NA,0,1,0,0,4,35615,0,NA,NA,10000,58000,0.515474796295166,5,3
100346,1,0,0,0,0,1,0,0,NA,NA,0,1,1,0,0,0,0,0,0,0,NA,4,9,NA,NA,NA,NA,NA,NA,NA,3,7,3,4,1,4,3,3,3,NA,1,10,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-01,3,3,NA,3,8,NA,2000,NA,NA,NA,NA,NA,NA,2000,NA,0,5000,12000,0,17000,NA,2,0,0,1,0,1,0,2018-11-01,2018-09-20,1,64,1,10,0,NA,1,0,0,0,2,61000,1,250000,0,300000,2000,0.3050181269645691,9,3
103234,1,0,0,1,0,0,0,0,NA,NA,0,0,1,0,0,0,0,0,0,0,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,1,1,4,4,4,NA,1,4,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-12,1,1,3,3,6,NA,NA,NA,NA,NA,NA,NA,2000,2000,NA,0,0,0,0,0,NA,2,0,1,1,0,0,0,2018-10-24,2018-09-18,1,55,1,10,0,NA,1,0,0,0,4,67500,1,135000,65000,0,220,0.4842314124107361,4,3
101547,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,4,4,1,4,4,4,4,4,NA,1,4,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2018-09-25,3,3,3,9,8,0,0,0,0,0,0,0,500,500,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2018-10-25,2018-09-19,0,35,6,14,0,NA,1,0,0,0,4,90000,1,45000,6500,50000,50000,0.24998950958251953,4,3
105261,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,4,1,4,4,4,4,3,NA,1,3,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-19,8,8,3,3,8,0,200,0,0,0,800,0,0,1000,0,0,0,850,0,850,0,2,0,0,0,1,1,0,2018-11-02,2018-09-21,1,38,1,10,0,NA,1,0,0,0,5,65000,0,NA,NA,12000,12000,0.24997597932815552,4,3
103219,1,0,0,0,0,1,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,2,1,1,1,1,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,6,3,6,6,200,500,100,100,0,500,0,NA,2000,500,0,500,0,0,500,100,2,0,1,0,0,0,0,NA,2018-09-18,1,50,1,10,0,NA,1,0,0,0,3,1000,1,36000,7000,0,0,0.24995683133602142,6,3
100689,NA,0,0,0,0,0,1,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,12,2,3,6,3,3,3,3,3,1,1,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-26,8,6,1,6,8,500,0,0,0,0,1500,0,0,2000,0,500,0,1500,0,2000,0,2,0,0,1,0,0,0,2018-10-24,2018-09-19,1,60,1,9,0,NA,1,0,0,0,2,19000,1,120000,0,0,5000,0.24998238682746887,6,3
102905,1,0,0,0,0,1,1,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,7,3,3,1,1,3,3,3,3,NA,2,3,3,1,NA,NA,NA,1,1,NA,NA,NA,1,0,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-17,3,3,3,3,7,0,0,0,2000,0,0,0,0,2000,0,0,0,0,0,0,0,1,0,1,1,1,1,0,2018-11-21,2018-09-18,1,57,1,9,0,NA,1,0,0,0,2,20928,1,100000,0,20000,0,0.24998100101947784,6,3
103153,NA,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,1,1,1,1,4,4,NA,2,10,2,1,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-06,6,6,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2018-10-19,2018-09-19,0,47,1,10,0,NA,1,0,0,0,4,25000,1,60000,62000,0,300,0.2499668449163437,6,3
103468,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,4,1,1,4,4,4,4,NA,1,4,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-21,9,3,3,1,1,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,800,0,5000,0,5800,NA,2,0,0,1,0,0,1,2018-10-19,2018-09-21,0,54,1,14,0,NA,1,0,0,0,3,120000,1,124000,53000,20000,0,1.514945387840271,3,3
100368,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,4,3,1,4,4,4,4,NA,1,4,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2018-09-21,3,3,1,3,3,500,NA,NA,NA,NA,NA,NA,NA,500,NA,0,0,0,0,0,NA,2,0,0,1,1,0,0,2018-10-05,2018-09-25,0,34,6,13,0,NA,1,1,0,0,3,35000,0,NA,NA,0,45000,3.212444305419922,3,3
104422,1,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,3,1,1,3,3,3,3,NA,1,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-01,3,3,3,1,3,0,2000,0,0,0,0,0,0,2000,0,5,15000,1600,0,16605,0,2,0,0,1,0,0,0,2018-10-11,2018-09-18,1,57,1,13,0,NA,1,0,0,0,2,110000,0,NA,NA,70000,20000,0.44105836749076843,5,3
100107,1,0,0,0,0,1,0,0,NA,NA,0,1,0,1,0,0,0,0,0,1,NA,4,NA,4,NA,NA,NA,NA,NA,4,2,7,4,1,1,4,4,3,3,NA,2,3,3,1,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-03,6,3,3,1,9,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,1010,4794,13175,207,19186,NA,1,0,1,1,1,0,0,2018-10-22,2018-09-20,1,78,1,9,0,NA,1,0,0,0,2,62000,1,195000,0,155000,0,3.510680675506592,3,3
101470,1,0,0,0,0,1,0,0,NA,NA,0,1,0,1,0,0,0,0,0,0,NA,4,NA,4,NA,NA,NA,NA,NA,NA,2,3,4,2,1,4,4,4,4,NA,1,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2018-10-01,1,7,3,1,8,NA,2000,NA,NA,NA,NA,NA,NA,2000,NA,0,0,0,0,0,NA,2,0,1,1,1,0,0,2018-10-17,2018-09-18,1,67,1,10,0,NA,1,0,0,0,2,50000,1,180000,0,200000,12000,0.24997232854366302,3,3
102508,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,4,1,1,1,4,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-12,3,4,9,9,3,NA,1500,NA,NA,NA,NA,NA,500,2000,NA,0,0,0,0,0,NA,2,0,0,1,0,0,0,2018-10-26,2018-09-18,1,39,1,9,0,NA,1,0,0,0,2,45000,1,10000,0,5000,10000,0.2499861717224121,3,3
104808,NA,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,NA,NA,4,NA,NA,NA,NA,NA,NA,2,3,3,1,1,3,3,3,3,NA,1,3,3,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-03,2,7,7,3,3,NA,2000,NA,NA,NA,NA,NA,NA,2000,NA,0,1500,0,0,1500,NA,2,0,1,1,1,0,0,2018-10-17,2018-09-19,1,66,1,10,0,NA,1,0,0,0,2,113000,1,123000,15000,10000,8000,0.24998514354228973,2,3
104518,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,3,4,4,4,4,3,NA,2,3,3,1,NA,NA,NA,1,1,NA,NA,NA,1,0,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2018-10-19,2,7,2,7,8,NA,200,NA,1800,NA,NA,NA,NA,2000,NA,0,200,0,0,200,NA,1,0,0,1,1,0,0,2018-11-02,2018-09-18,1,43,1,11,0,NA,1,0,0,0,5,57000,1,190000,129000,15000,8000,0.24997231364250183,2,3
105224,1,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,4,1,4,4,4,2,NA,1,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,2018-10-05,3,6,1,1,NA,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,119,974,4300,0,5393,NA,2,0,0,0,1,1,0,NA,2018-09-19,1,54,1,9,0,NA,1,0,0,0,NA,150000,1,250000,0,1500000,0,0.5744456052780151,8,3
104325,1,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,2,NA,6,NA,NA,NA,NA,NA,NA,NA,2,4,4,1,1,1,4,4,4,NA,1,3,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-03,6,6,3,1,8,0,0,0,0,0,2000,0,0,2000,0,500,0,4200,0,4700,0,2,0,1,1,0,0,0,2018-10-18,2018-09-18,0,57,1,10,0,NA,1,0,0,0,2,150000,1,250000,0,1500000,10000,0.2499842643737793,8,3
103435,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,1,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2018-10-19,2,3,9,4,NA,NA,300,NA,NA,NA,NA,NA,NA,300,NA,0,200,0,0,200,NA,2,0,0,0,0,1,0,2018-11-09,2018-09-29,0,25,6,10,0,NA,0,1,0,0,2,600,0,NA,NA,0,21000,0.6455783843994141,6,3
104847,2,1,0,0,0,0,1,0,4,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,6,4,4,6,1,4,4,6,6,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-28,6,6,3,6,7,0,NA,0,0,0,0,0,NA,0,0,0,64,0,42,106,NA,1,0,0,1,0,0,0,2018-10-27,2018-09-19,0,75,4,9,0,NA,0,1,0,0,2,99,0,NA,NA,800,0,4.000274181365967,5,3
103052,1,0,0,0,0,1,1,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,4,2,4,2,4,4,4,4,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-03,8,6,8,6,8,0,50,0,0,0,0,0,0,50,0,5,18,0,0,23,0,2,1,0,0,0,0,0,2018-12-01,2018-09-20,0,69,4,4,0,NA,1,0,0,0,1,12000,0,NA,NA,5000,0,2.7009048461914062,6,3
103505,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,2,1,4,4,3,3,3,NA,1,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-19,3,3,8,9,3,100,NA,NA,NA,NA,NA,NA,NA,100,NA,15,112,2,0,129,NA,1,1,1,1,1,1,0,2018-10-26,2018-09-19,0,41,4,13,0,NA,1,0,0,0,4,65000,1,170000,165000,10000,280000,0.24997630715370178,4,3
104033,1,1,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,1,4,NA,4,NA,NA,NA,NA,NA,NA,3,2,4,1,1,4,4,3,3,NA,1,3,3,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-24,8,3,8,3,8,NA,1000,NA,600,NA,400,NA,NA,2000,NA,0,764,400,0,1164,NA,3,0,0,0,0,0,1,2018-11-06,2018-09-18,1,66,4,10,0,NA,1,0,0,0,2,58000,1,45000,29000,40000,48200,0.49525701999664307,4,3
102989,1,1,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,2,NA,NA,4,NA,4,NA,NA,NA,NA,4,6,10,3,4,4,4,3,3,NA,1,10,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2018-10-05,3,3,8,NA,8,0,0,0,0,0,2000,0,0,2000,0,0,0,8000,0,8000,0,2,0,1,1,1,0,0,2018-10-12,2018-09-20,0,68,4,10,0,NA,1,0,0,0,1,85000,1,150000,80000,90000,0,0.49846622347831726,2,3
100588,1,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,1,1,1,4,4,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2008-06-30,3,3,3,1,3,NA,NA,2000,NA,NA,NA,NA,NA,2000,NA,0,0,1600,0,1600,NA,2,0,0,0,0,1,0,NA,2018-09-18,1,63,1,9,0,NA,1,0,0,0,2,42000,1,85000,0,10000,0,0.9435315132141113,6,3
101913,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,3,2,3,2,3,3,3,3,3,NA,1,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-17,3,3,3,3,3,NA,1000,NA,NA,NA,NA,NA,1000,2000,NA,0,553,0,0,553,NA,2,0,0,0,0,0,0,2018-10-26,2018-09-20,0,83,1,9,0,NA,1,0,0,0,2,45000,1,120000,0,100000,0,0.6889609694480896,7,3
104410,1,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,4,4,1,1,1,5,4,4,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2018-10-03,8,3,3,3,NA,0,0,0,0,0,0,0,1500,1500,0,0,0,0,0,0,0,3,1,0,1,0,0,0,2018-12-03,2018-09-23,0,65,5,12,0,NA,1,0,0,0,1,12000,1,23000,0,30000,8000,0.5148792266845703,7,3
104614,NA,0,0,0,0,0,1,0,NA,NA,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,4,NA,NA,4,NA,NA,NA,1,8,1,3,1,1,1,1,3,NA,1,3,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-03,10,10,3,3,3,100,0,0,600,0,300,0,1000,2000,0,0,0,300,0,300,0,3,0,1,1,0,0,0,2018-10-03,2018-09-18,1,39,6,10,0,NA,0,1,0,0,2,28000,1,NA,0,NA,0,0.6759510636329651,7,3
104034,1,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,2,4,4,2,4,4,4,4,4,NA,1,4,3,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2018-10-28,3,3,3,3,3,NA,NA,NA,1000,NA,NA,NA,NA,1000,NA,0,505,0,0,505,NA,2,0,0,1,1,1,0,2018-11-02,2018-09-27,1,58,1,9,0,NA,1,0,0,0,2,72000,1,95000,0,35000,32000,0.24998238682746887,4,3
102737,1,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,4,1,2,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2018-09-12,3,3,2,3,NA,NA,2000,NA,NA,NA,NA,NA,NA,2000,NA,500,8034,NA,NA,8534,NA,2,1,0,1,1,0,0,2018-10-10,2018-09-19,0,72,6,9,0,NA,1,0,0,0,1,7752,1,18000,0,500,0,0.5305960178375244,4,3
102444,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,3,3,3,3,3,NA,1,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-01,8,8,7,9,7,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,100,3250,5000,0,8350,NA,1,0,0,0,1,0,0,2018-10-31,2018-09-22,0,32,1,13,1,1,1,0,0,0,5,150000,1,259000,150000,100000,20000,2.0410232543945312,4,3
103561,1,0,0,0,0,0,1,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,4,4,1,1,1,2,2,2,NA,1,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-03,8,3,3,1,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2018-11-03,2018-09-18,0,54,3,11,0,NA,1,0,0,0,1,13000,1,25000,0,10000,19000,0.24996812641620636,6,3
