id,work_employed,work_onleave,work_temp_unemployed,work_looking,work_retired,work_disabled,work_oth,work_occupation,work_self,inc_wage,inc_retempl,inc_self,inc_ss,inc_intdiv,inc_rent,inc_gov,inc_alimony,inc_child,inc_retsav,inc_wage_freq,inc_retempl_freq,inc_self_freq,inc_ss_freq,inc_intdiv_freq,inc_rent_freq,inc_gov_freq,inc_alimony_freq,inc_child_freq,inc_retsav_freq,paypref_b1,paypref_b2,paypref_nb1,paypref_nb2,paypref_lt10,paypref_10to25,paypref_25to50,paypref_50to100,paypref_100plus,mobile_howfunded,cc_num,paypref_web,cc_type_1,cc_type_2,cc_type_3,cc_type_4,cc_type_5,cc_type_6,cc_rewards_1,cc_rewards_2,cc_rewards_3,cc_rewards_4,cc_rewards_5,cc_rewards_6,cc_hasbal_1,cc_hasbal_2,cc_hasbal_3,cc_hasbal_4,cc_hasbal_5,cc_hasbal_6,cc_chip_1,cc_chip_2,cc_chip_3,cc_chip_4,cc_chip_5,cc_chip_6,dc_num,dc_logo_1,dc_logo_2,dc_logo_3,dc_logo_4,dc_logo_5,dc_rewards_1,dc_rewards_2,dc_rewards_3,dc_rewards_4,dc_rewards_5,dc_acct_1,dc_acct_2,dc_acct_3,dc_acct_4,dc_acct_5,shops_online,last_income_date,paypref_b1_why,paypref_b2_why,paypref_nb1_why,paypref_nb2_why,paypref_web_why,e_exp_csh,e_exp_chk,e_exp_od,e_exp_cc,e_exp_heloc,e_exp_sav,e_exp_payday,e_exp_fam,e_exp_cover,e_exp_pawn,e_exp_csh_saved,e_exp_chk_saved,e_exp_sav_saved,e_exp_svc_saved,e_exp_tot_saved,cashwith_amnt_prim,cashwith_amnt_oth,cashwith_location,cashwith_num_prim,cashwith_num_oth,interest_level,memory_lpd,memory_checkbook,memory_receipts,memory_finrec,memory_oth,next_income_date,scpc_date,gender,age,marital_status,highest_education,hispaniclatino,hispaniclatino_group,race_white,race_black,race_asian,race_other,hh_size,income_hh,income_hh_gte500k,homeowner,home_value,home_debt,other_assets,other_debts,ind_weight,_merge
103550,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,3,7,3,3,3,3,3,NA,3,3,2,3,1,NA,NA,NA,1,1,0,NA,NA,NA,0,0,0,NA,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-27,7,3,7,3,7,0,0,0,0,0,2000,0,0,2000,0,0,0,10000,0,10000,20,0,6,2,NA,1,0,0,1,1,0,2017-10-11,2017-09-22,1,24,6,12,0,NA,0,1,0,0,2,11,NA,0,NA,NA,80000,60000,2.7627832889556885,3
104373,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,2,NA,NA,NA,NA,NA,4,NA,NA,NA,4,1,1,4,1,1,1,1,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-19,3,8,3,3,3,0,0,0,0,0,0,0,500,500,0,0,0,0,0,0,300,20,2,4.348214149475098,8.696428298950195,1,0,1,0,0,0,2017-11-02,2017-09-24,0,40,1,8,0,NA,1,0,0,0,4,5,NA,0,NA,NA,6000,60000,0.24997670948505402,3
100260,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,1,1,4,4,4,3,NA,1,4,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-13,6,6,6,3,6,NA,NA,NA,2000,NA,NA,NA,NA,2000,NA,63,1489,900,0,2452,10,0,6,3,NA,1,0,1,1,0,0,NA,2017-09-23,1,57,1,9,1,1,1,0,0,0,2,11,NA,1,40000,0,5000,0,1.5181607007980347,3
101918,1,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,7,3,3,1,1,1,3,7,7,NA,2,3,1,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-07,8,7,7,9,7,0,2000,0,0,0,0,0,0,2000,0,0,5000,0,0,5000,200,0,6,1,NA,1,0,1,0,0,0,2017-10-21,2017-10-14,0,42,1,9,0,NA,0,0,1,0,NA,16,NA,1,450000,0,125000,0,1.1853200197219849,3
102735,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,2,1,3,3,3,3,NA,2,3,1,3,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-29,8,3,3,3,3,0,0,0,0,0,2000,0,0,2000,0,500,500,10000,0,11000,100,0,2,2,NA,2,0,0,1,0,0,2017-10-12,2017-09-20,0,62,1,9,0,NA,1,0,0,0,2,13,NA,1,350000,0,100000,0,0.4183729588985443,3
103227,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,4,1,2,2,2,2,NA,1,4,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-02,6,3,3,3,3,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,40,20,1,4,1,2,1,0,0,0,0,2017-11-01,2017-09-19,0,48,1,9,0,NA,1,0,0,0,3,12,NA,0,NA,NA,30000,35000,0.3770870864391327,3
104850,0,0,0,0,1,0,1,NA,NA,1,1,0,1,0,0,0,0,0,1,2,4,NA,4,NA,NA,NA,NA,NA,9,3,6,3,2,1,3,3,3,3,NA,3,3,5,1,3,NA,NA,NA,1,1,1,NA,NA,NA,0,0,0,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-06,7,3,3,3,7,NA,1000,NA,NA,NA,1000,NA,NA,2000,NA,20,4827,4624,25,9496,40,0,4,1,NA,2,0,0,1,1,0,2017-10-20,2017-09-29,1,65,1,16,0,NA,1,0,0,0,2,15,NA,1,160000,0,75000,30000,0.5477298498153687,3
100752,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,7,2,4,1,1,4,4,4,3,NA,1,4,8,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-27,3,1,3,3,3,0,0,0,0,0,0,0,200,200,0,0,22,23,0,45,400,0,6,1,NA,2,0,0,0,0,0,2017-10-12,2017-09-30,0,68,1,9,0,NA,1,0,0,0,2,13,NA,1,260,80000,100000,20000,4.000007629394531,3
104853,0,0,0,0,1,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,1,1,4,4,4,4,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-13,2,3,3,3,8,200,0,0,0,0,0,0,0,200,0,200,0,0,0,200,50,0,4,0.5,NA,2,0,1,0,0,0,NA,2017-09-29,0,58,1,12,0,NA,1,0,0,0,2,6,NA,1,100000,0,25000,0,0.2499617636203766,3
104630,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,3,3,1,1,3,3,3,3,NA,2,3,2,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-27,6,7,7,3,3,0,100,0,1900,0,0,0,0,2000,0,0,621,0,0,621,20,0,6,2,NA,2,0,1,1,1,0,2017-10-25,2017-09-19,0,70,1,10,0,NA,1,0,0,0,2,9,NA,1,80000,61900,0,0,0.6948555707931519,3
104757,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,1,4,1,1,1,4,4,NA,1,10,4,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-13,3,3,3,3,8,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,0,1613,8000,0,9613,200,1000,1,3,0.25,2,0,1,0,0,0,2017-10-27,2017-09-22,1,55,6,9,0,NA,1,0,0,0,2,15,NA,1,400000,140000,100000,5000,4.000041961669922,3
103034,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,1,1,4,4,4,4,NA,1,4,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2017-02-11,3,6,3,3,3,0,1000,0,0,0,1000,0,0,2000,0,0,0,4000,0,4000,20,100,4,2,0.4166666567325592,2,0,0,1,0,0,NA,2017-09-22,0,41,1,10,0,NA,0,1,0,0,4,16,NA,1,105000,80000,50000,10000,0.45504239201545715,3
101524,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-09-22,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,500,500,NA,0,0,0,0,0,200,40,2,2,1,3,0,0,1,0,0,2017-10-06,2017-09-19,0,41,4,9,1,1,1,0,0,0,5,8,NA,0,NA,NA,20000,50000,0.7506498098373413,3
101328,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,10,3,1,4,4,4,4,NA,1,4,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-30,3,9,8,4,1,NA,NA,150,NA,NA,NA,NA,150,400,100,0,0,0,0,0,160,200,1,4.348214149475098,1,1,0,1,1,1,0,2017-10-07,2017-09-28,0,30,6,9,1,1,1,0,0,0,3,8,NA,0,NA,NA,0,7000,1.4196022748947144,3
103675,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,5,1,1,1,1,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-11-22,8,8,8,8,8,400,0,0,0,0,0,0,0,400,0,0,1,4,6,11,0,0,NA,3,NA,2,0,0,1,0,0,2017-10-19,2017-09-22,1,29,6,9,0,NA,1,0,0,0,1,13,NA,0,NA,NA,0,0,4.000833034515381,3
102973,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,7,6,3,3,7,7,7,NA,1,7,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-06,1,1,5,3,6,0,0,0,0,0,0,0,NA,0,0,0,650,0,0,650,0,0,NA,4.348214149475098,NA,4,0,0,0,0,0,2017-10-09,2017-09-20,0,20,6,10,0,NA,0,1,0,0,2,9,NA,0,NA,NA,0,0,0.24999076128005981,3
102318,0,0,0,0,0,0,1,NA,NA,1,1,0,0,1,0,0,0,0,1,9,4,NA,NA,5,NA,NA,NA,NA,4,7,2,3,1,1,1,3,3,3,NA,2,10,3,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2017-09-21,3,2,9,3,8,2000,NA,NA,NA,NA,NA,NA,NA,2000,NA,60,3000,4000,0,7060,60,100,1,4.348214149475098,0,3,1,0,0,1,0,2017-10-15,2017-09-22,0,65,1,12,0,NA,1,0,0,0,4,13,NA,1,100000,0,0,25000,0.24999503791332245,3
100080,0,0,0,0,0,1,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,3,1,3,1,1,3,3,3,NA,1,3,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-03,6,9,1,9,9,0,2000,0,0,0,0,0,0,2000,0,0,5000,15000,0,20000,500,0,1,2,NA,2,0,0,0,0,0,2017-11-03,2017-09-19,0,53,1,9,0,NA,1,0,0,0,3,12,NA,1,250000,0,80000,0,3.98077392578125,3
101995,0,0,0,0,0,1,0,NA,NA,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,4,NA,NA,4,NA,NA,NA,1,8,1,8,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-10-01,1,6,9,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,6,8.696428298950195,2,1,0,0,1,0,0,2017-11-30,2017-09-20,0,59,6,10,0,NA,0,1,0,0,2,3,NA,0,NA,NA,150,100,0.5243618488311768,3
102759,1,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,2,NA,NA,NA,5,4,NA,NA,NA,NA,2,4,4,1,1,4,4,4,4,NA,1,NA,8,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-10-20,3,1,1,1,NA,0,2000,0,0,0,0,0,0,2000,0,0,10000,5000,0,15000,20,0,1,4.348214149475098,NA,5,0,0,1,0,0,2017-11-03,2017-10-21,1,40,1,13,0,NA,1,0,0,0,4,16,NA,1,400000,285000,150000,20000,0.2499808818101883,3
100618,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,4,4,4,4,4,NA,1,4,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-10,3,3,8,3,3,NA,100,NA,NA,NA,400,NA,NA,500,NA,98,100,400,0,598,200,50,1,2,1,2,0,0,0,0,0,2017-10-17,2017-09-25,0,19,6,9,0,NA,1,0,0,0,3,6,NA,0,NA,NA,25000,40000,0.24998731911182404,3
102550,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,8,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-10-25,3,1,3,6,NA,900,NA,NA,NA,NA,NA,NA,NA,900,NA,0,0,0,0,0,60,20,1,4.348214149475098,3,1,0,0,0,0,0,2017-11-01,2017-09-22,1,33,6,9,0,NA,0,1,0,0,2,8,NA,0,NA,NA,25000,50000,4.000982761383057,3
105070,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,4,4,4,4,4,NA,1,4,8,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-05,3,3,3,3,3,0,0,0,0,0,0,0,2000,2000,0,0,0,0,0,0,20,0,1,4.348214149475098,NA,2,0,0,1,0,0,2017-10-19,2017-09-19,0,53,4,10,0,NA,1,0,0,0,1,6,NA,0,NA,NA,2000,5000,0.2907675504684448,3
102410,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-09-07,3,3,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,2,4.348214149475098,NA,2,0,0,0,0,0,NA,2017-09-19,1,34,1,9,0,NA,0,1,0,0,4,7,NA,0,NA,NA,0,0,2.340409755706787,3
104321,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,1,8,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-10-13,3,6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,200,200,NA,0,0,0,0,0,0,0,6,0,NA,2,1,1,0,0,0,NA,2017-09-28,0,47,1,11,0,NA,0,1,0,0,2,1,NA,1,215,0,320,0,0.2499714344739914,3
103567,1,0,0,0,0,0,0,4,1,1,0,1,0,0,0,0,0,1,0,1,NA,2,NA,NA,NA,NA,NA,2,NA,4,8,4,1,4,4,4,4,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,1,1,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,1,2017-10-13,3,8,3,1,3,NA,2000,NA,NA,NA,NA,NA,NA,2000,NA,0,277,25,256,558,100,300,4,1,1,1,0,0,1,1,1,2017-10-27,2017-09-19,0,42,4,10,0,NA,1,0,0,0,3,9,NA,0,NA,NA,100000,20000,0.24997968971729279,3
100884,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,1,1,1,4,4,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-03,3,3,3,3,3,0,200,0,0,0,0,0,0,200,0,0,100,0,0,100,40,20,4,1,0.25,3,0,0,0,1,0,NA,2017-09-24,0,20,6,10,0,NA,1,0,0,0,6,16,NA,0,NA,NA,250000,23000,1.0154589414596558,3
100869,0,0,1,0,1,1,0,NA,NA,0,1,0,0,0,0,1,0,0,0,NA,4,NA,NA,NA,NA,4,NA,NA,NA,4,2,4,2,4,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-10-03,3,3,3,3,NA,0,2000,0,0,0,0,0,0,2000,0,0,30448,0,0,30448,60,0,1,0.3333333432674408,NA,2,0,1,1,1,0,2017-11-01,2017-10-01,0,57,5,13,0,NA,1,0,0,0,3,11,NA,0,NA,NA,0,0,1.3551007509231567,3
104342,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,3,13,3,3,3,3,3,NA,2,3,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-22,3,7,7,10,7,0,1000,0,0,0,1000,0,0,2000,0,113,2200,14100,0,16413,100,0,1,0.3333333432674408,NA,1,0,0,1,1,0,2017-10-20,2017-10-01,0,33,1,9,0,NA,1,0,0,0,3,11,NA,1,71000,54100,0,0,4.000036239624023,3
105159,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,3,4,3,3,3,3,3,NA,1,3,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-13,3,3,7,3,3,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,0,10053,7000,0,17053,20,50,4,1,0.4166666567325592,1,0,1,1,0,0,2017-10-27,2017-09-20,1,32,1,13,0,NA,1,0,0,0,2,13,NA,1,200000,180000,35000,60000,1.4598057270050049,3
101591,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,4,1,1,1,4,4,4,NA,1,4,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,9,6,3,3,1,500,NA,NA,500,NA,NA,NA,NA,1000,NA,0,0,0,0,0,2000,2000,2,4.348214149475098,4.348214149475098,3,0,1,0,0,0,NA,2017-10-04,0,41,1,13,0,NA,1,0,0,0,5,16,NA,1,30000,18000,150000,10000,0.5222753286361694,3
102741,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,4,2,4,1,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-10-01,3,3,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,17,0,0,17,60,0,1,1,NA,1,0,0,0,0,0,2017-11-01,2017-09-19,1,54,4,9,0,NA,1,0,0,0,3,1,NA,0,NA,NA,0,2500,1.2435709238052368,3
105375,0,0,0,0,0,1,0,NA,NA,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,1,1,4,4,4,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-29,6,9,3,3,8,NA,200,NA,NA,NA,NA,NA,NA,200,NA,0,0,0,0,0,700,0,NA,1,NA,1,0,0,1,1,0,2017-11-01,2017-09-20,1,27,6,9,0,NA,1,0,0,0,2,3,NA,1,1000,0,5000,0,1.3128728866577148,3
102574,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,5,1,1,1,4,5,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-22,9,8,6,3,3,500,0,0,0,0,0,0,0,500,0,500,0,0,0,500,1,4,4,8.696428298950195,8.696428298950195,1,1,0,0,0,0,NA,2017-09-19,0,55,1,10,0,NA,1,0,0,0,2,8,NA,1,78000,45000,12000,2200,0.24997489154338837,3
100594,0,0,0,0,0,1,0,NA,NA,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,4,NA,NA,4,NA,NA,NA,4,1,4,1,4,4,4,4,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-04,6,1,6,1,6,0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,4,0,NA,1,0,1,0,0,0,2017-11-04,2017-09-19,1,32,6,10,0,NA,1,0,0,0,3,3,NA,0,NA,NA,0,0,0.3952125012874603,3
102455,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,1,4,1,4,2,4,3,NA,1,3,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-20,3,1,9,1,3,NA,NA,NA,375,NA,625,NA,NA,1000,NA,0,0,625,0,625,60,0,1,1,NA,2,0,0,0,1,0,2017-11-03,2017-10-02,0,54,1,9,0,NA,1,0,0,0,2,14,NA,1,112000,20000,50000,30000,1.5420894622802734,3
